aX,aY,aZ,gX,gY,gZ
0.272,-0.039,0.612,-41.382,-270.081,134.827
0.233,0.075,0.646,-63.049,-249.573,175.720
0.155,0.220,0.680,-81.482,-224.854,214.478
0.039,0.384,0.692,-100.220,-194.824,250.732
-0.103,0.556,0.672,-105.469,-161.194,292.908
-0.091,0.741,0.659,-114.441,-129.761,357.971
-0.344,0.942,0.594,-128.906,-104.431,352.600
-0.453,1.175,0.565,-177.124,-85.876,344.421
-0.524,1.436,0.539,-223.328,-61.340,349.487
-0.545,1.699,0.482,-247.375,-34.607,342.957
-0.535,1.944,0.408,-254.883,-6.836,316.223
-0.490,2.152,0.345,-259.827,17.334,269.043
-0.444,2.299,0.292,-246.582,43.213,202.332
-0.449,2.355,0.246,-217.468,70.740,117.004
-0.458,2.340,0.245,-192.627,96.558,23.743
-0.508,2.185,0.229,-160.828,129.028,-71.777
-0.549,1.894,0.182,-109.558,171.997,-162.842
-0.597,1.564,0.093,-54.138,224.487,-240.845
-0.661,1.243,-0.009,-8.911,282.715,-299.561
-0.780,0.964,-0.131,25.940,347.961,-337.158
-0.881,0.756,-0.292,63.477,416.748,-351.318
-1.001,0.607,-0.482,97.412,480.103,-345.764
-1.055,0.533,-0.672,109.558,529.114,-325.623
-1.065,0.510,-0.859,108.215,562.805,-297.913
-1.055,0.520,-1.043,102.417,581.177,-269.531
-1.019,0.543,-1.211,87.891,583.496,-243.713
-1.024,0.560,-1.335,61.462,572.571,-222.961
-1.026,0.582,-1.457,47.913,553.040,-204.773
-1.028,0.644,-1.555,43.091,533.813,-187.500
-1.000,0.700,-1.737,69.946,523.804,-175.903
-0.955,0.750,-1.914,94.055,508.667,-169.312
-0.951,0.773,-2.050,90.027,479.553,-169.800
-0.933,0.770,-2.208,105.408,445.862,-175.415
-0.860,0.764,-2.360,125.366,403.320,-178.894
-0.786,0.750,-2.484,138.489,343.567,-179.993
-0.692,0.721,-2.575,141.479,265.991,-178.711
-0.616,0.669,-2.609,131.653,173.889,-173.950
-0.542,0.584,-2.578,113.342,72.449,-166.382
-0.470,0.468,-2.486,94.116,-32.104,-155.518
-0.431,0.350,-2.287,68.542,-139.099,-139.709
-0.452,0.269,-1.995,37.903,-246.338,-116.638
-0.483,0.222,-1.673,12.756,-348.022,-85.938
-0.523,0.175,-1.361,-3.601,-420.593,-54.565
-0.601,0.130,-1.072,-18.921,-478.516,-22.095
-0.690,0.111,-0.816,-36.926,-515.991,14.404
-0.758,0.135,-0.586,-46.753,-534.241,56.519
-0.765,0.188,-0.416,-43.152,-541.077,100.708
-0.741,0.254,-0.260,-35.889,-543.823,139.038
-0.738,0.307,-0.125,-26.855,-545.593,171.326
-0.766,0.341,0.009,-20.996,-550.598,199.524
-0.846,0.379,0.153,-30.212,-559.082,228.943
-0.986,0.426,0.290,-45.898,-564.209,261.230
-1.130,0.503,0.406,-68.359,-562.561,297.424
-1.281,0.614,0.493,-95.581,-551.636,337.402
-1.419,0.763,0.576,-122.620,-531.616,375.427
-1.531,0.940,0.631,-140.991,-501.343,408.325
-1.596,1.139,0.642,-155.090,-458.008,433.228
-1.645,1.378,0.637,-163.757,-409.546,447.998
-1.643,1.639,0.610,-172.363,-358.276,448.181
-1.551,1.918,0.567,-168.396,-307.190,430.420
-1.412,2.179,0.542,-173.828,-256.897,389.832
-1.245,2.370,0.477,-145.447,-206.177,326.050
-1.111,2.509,0.448,-123.169,-161.194,244.629
-1.054,2.553,0.417,-104.797,-120.667,149.475
-1.006,2.535,0.419,-90.271,-83.740,47.485
-0.988,2.433,0.443,-78.857,-47.791,-55.359
-0.947,2.230,0.485,-61.462,-11.047,-154.785
-0.951,1.912,0.468,-37.048,29.358,-246.277
-0.988,1.552,0.394,-14.404,71.228,-323.914
-0.973,1.240,0.339,-18.311,105.164,-379.944
-0.905,0.974,0.285,-26.978,133.545,-416.992
-0.858,0.749,0.248,-35.889,158.020,-440.430
-0.836,0.551,0.198,-41.443,179.810,-453.247
-0.780,0.387,0.156,-51.636,198.792,-456.909
-0.720,0.255,0.130,-68.848,215.637,-451.477
-0.674,0.141,0.103,-82.703,234.741,-440.002
-0.631,0.039,0.068,-86.853,255.127,-426.086
-0.581,-0.052,0.027,-89.966,275.330,-410.767
-0.556,-0.125,-0.000,-99.426,295.166,-392.700
-0.549,-0.181,-0.044,-101.196,320.923,-374.268
-0.580,-0.233,-0.129,-81.299,355.408,-354.675
-0.624,-0.267,-0.233,-60.120,394.531,-335.205
-0.703,-0.291,-0.346,-45.532,436.890,-317.627
-0.852,-0.275,-0.471,-39.368,485.596,-298.767

-1.988,0.043,-1.214,81.909,750.122,-134.460
-2.480,0.137,-1.447,118.286,805.176,-104.919
-2.853,0.279,-1.822,194.580,849.426,-58.228
-2.996,0.469,-2.199,220.276,857.727,21.240
-2.919,0.795,-2.638,206.116,820.190,61.584
-2.645,1.143,-3.067,179.749,733.765,69.641
-2.249,1.458,-3.454,153.809,609.558,71.777
-1.869,1.690,-3.715,120.117,442.688,44.312
-1.620,1.790,-3.815,88.135,244.446,-7.629
-1.643,1.701,-3.711,63.477,30.579,-71.350
-1.848,1.401,-3.339,36.377,-184.082,-132.080
-2.072,1.071,-2.826,-0.305,-382.385,-171.692
-2.361,0.757,-2.267,-38.696,-555.664,-186.218
-2.558,0.504,-1.743,-77.332,-697.144,-173.340
-2.774,0.331,-1.289,-126.160,-822.510,-134.155
-2.922,0.247,-0.848,-182.556,-909.546,-71.228
-2.976,0.244,-0.509,-225.342,-955.750,10.742
-2.936,0.325,-0.214,-255.554,-971.741,101.318
-2.803,0.465,0.012,-261.414,-967.285,185.608
-2.685,0.616,0.180,-238.892,-947.754,252.991
-2.476,0.824,0.328,-218.628,-918.091,302.856
-2.248,1.047,0.451,-212.097,-877.197,336.426
-2.023,1.251,0.529,-196.045,-829.407,356.934
-1.776,1.492,0.568,-185.913,-780.090,354.065
-1.499,1.739,0.613,-183.960,-729.309,329.407
-1.208,1.945,0.642,-161.560,-673.828,293.640
-0.912,2.057,0.636,-110.718,-615.540,234.497
-0.711,2.048,0.661,-64.575,-566.345,156.128
-0.524,1.964,0.753,-40.161,-529.419,72.388
-0.396,1.798,0.857,-19.531,-497.620,-9.399
-0.283,1.602,0.982,-2.686,-468.872,-84.534
-0.217,1.383,1.126,-5.554,-438.538,-148.804
-0.147,1.157,1.264,-4.883,-403.320,-202.820
-0.103,0.927,1.415,-15.686,-365.845,-246.338
-0.049,0.703,1.555,-26.794,-319.702,-277.771
-0.015,0.492,1.670,-34.302,-263.123,-298.279
0.026,0.305,1.756,-38.635,-196.594,-308.044
0.052,0.147,1.820,-38.879,-122.070,-309.448
0.182,0.016,1.852,-31.006,-43.152,-307.068
0.162,-0.131,1.864,-24.780,42.664,-305.786
0.150,-0.304,1.805,2.441,138.000,-304.321
0.067,-0.458,1.696,41.626,242.126,-311.157
-0.121,-0.503,1.524,87.891,348.083,-351.746
-0.451,-0.581,1.377,119.507,445.496,-329.224
-0.743,-0.687,1.022,195.496,531.860,-183.167
-1.042,-0.652,0.783,233.826,618.530,-119.507
-1.298,-0.558,0.534,230.042,697.754,-56.396
-1.579,-0.435,0.271,240.906,774.902,8.118
-1.980,-0.273,0.001,249.939,850.708,72.510
-2.410,-0.097,-0.310,268.433,920.837,133.789
-2.826,0.095,-0.647,279.053,976.501,195.190
-3.240,0.334,-0.969,258.911,1011.169,258.667
-3.656,0.510,-1.293,237.427,1033.142,360.657
-3.541,0.760,-1.655,215.637,1033.691,449.524
-3.931,1.076,-1.976,148.499,1005.615,362.122
-3.863,1.443,-2.349,110.046,957.703,352.966
-3.749,1.750,-2.744,95.764,873.535,322.144
-3.524,1.995,-3.097,81.055,767.639,266.907
-3.129,2.160,-3.434,84.412,637.390,184.143
-2.675,2.200,-3.664,75.928,474.243,78.979
-2.294,2.083,-3.728,64.209,282.166,-25.757
-2.214,1.760,-3.491,38.940,70.557,-123.535
-2.236,1.347,-2.990,1.099,-133.240,-204.224
-2.376,0.952,-2.426,-30.762,-309.326,-258.301
-2.444,0.659,-1.872,-55.969,-443.909,-281.189
-2.390,0.468,-1.438,-73.486,-541.138,-279.907
-2.310,0.356,-1.051,-87.097,-594.727,-259.460
-2.158,0.325,-0.762,-95.154,-605.225,-230.347
-1.940,0.359,-0.526,-86.426,-586.182,-200.806
-1.688,0.408,-0.401,-56.458,-549.133,-180.847
-1.400,0.443,-0.330,-20.996,-508.423,-171.509
-1.239,0.452,-0.280,7.019,-468.750,-167.786
-1.023,0.468,-0.253,31.433,-430.786,-168.518
-0.816,0.471,-0.226,39.795,-399.536,-174.866
-0.608,0.453,-0.212,47.485,-376.038,-182.190
-0.462,0.423,-0.156,40.283,-362.854,-188.538
-0.333,0.387,-0.096,29.541,-350.586,-191.589
-0.215,0.355,-0.044,27.832,-333.435,-190.979
-0.124,0.323,0.002,26.794,-313.965,-188.721
-0.056,0.298,0.045,26.428,-292.175,-184.692
0.037,0.286,0.076,29.297,-264.771,-178.223
0.178,0.274,0.083,38.330,-235.107,-173.584
0.308,0.245,0.093,45.288,-209.656,-173.523
0.458,0.183,0.116,42.603,-194.580,-179.749
0.607,0.089,0.165,31.677,-187.073,-191.528
0.685,-0.052,0.223,21.545,-181.946,-206.238
0.714,-0.228,0.295,10.986,-177.612,-218.567
0.700,-0.392,0.389,-3.845,-168.457,-225.342
0.738,-0.512,0.458,-12.756,-149.719,-250.977
0.499,-0.673,0.512,-20.325,-127.258,-290.466
0.728,-0.729,0.615,-23.804,-108.459,-185.486
0.690,-0.872,0.628,2.197,-87.402,-123.901
0.612,-0.944,0.763,-45.471,-72.205,-91.919
0.587,-0.995,0.856,-81.543,-51.331,-48.401
0.471,-0.983,0.978,-120.728,-21.301,1.343
0.307,-0.925,1.101,-162.354,22.522,49.988
0.104,-0.851,1.152,-170.288,82.703,94.238
0.008,-0.716,1.167,-170.959,155.762,132.874
-0.300,-0.550,1.124,-150.940,239.929,170.166
-0.560,-0.397,0.925,-87.341,334.167,209.839
-0.831,-0.202,0.695,-56.702,438.110,251.709
-1.209,-0.016,0.397,-22.156,551.758,290.405
-1.693,0.161,0.064,40.710,661.682,323.730
-2.303,0.336,-0.304,101.501,757.812,358.093
-3.012,0.531,-0.659,129.456,834.961,416.687
-3.623,0.675,-1.021,126.038,900.696,524.902
-3.999,0.987,-1.482,98.389,959.045,487.854
-4.000,1.407,-1.903,52.246,973.999,438.660
-4.000,1.812,-2.390,40.833,957.214,408.691
-3.796,2.168,-2.889,51.758,883.057,339.539
-3.337,2.419,-3.308,53.467,769.409,232.727
-2.850,2.542,-3.602,57.251,617.249,113.342
-2.419,2.516,-3.729,52.917,433.777,-14.038
-2.254,2.267,-3.630,47.607,231.323,-144.165
-2.201,1.799,-3.299,33.569,28.259,-261.658
-2.297,1.316,-2.781,0.549,-160.706,-347.778
-2.490,0.888,-2.212,-29.968,-322.083,-397.156
-2.600,0.569,-1.700,-46.570,-438.843,-416.809
-2.576,0.363,-1.310,-50.049,-518.616,-413.696

-2.189,0.145,-0.762,-35.767,-559.387,-364.929
-1.903,0.103,-0.586,-38.391,-556.274,-332.764
-1.677,0.092,-0.445,-34.180,-545.532,-301.270
-1.374,0.101,-0.341,-24.841,-529.480,-273.071
-1.132,0.077,-0.261,-0.427,-510.986,-255.188
-0.897,0.043,-0.185,14.160,-492.554,-242.371
-0.685,0.001,-0.118,28.687,-472.961,-229.004
-0.505,-0.023,-0.041,37.720,-449.341,-212.708
-0.304,-0.047,0.004,55.115,-417.847,-197.266
-0.097,-0.071,0.028,80.627,-383.728,-184.570
0.081,-0.113,0.046,103.760,-351.990,-176.453
0.241,-0.175,0.050,126.526,-322.571,-173.096
0.374,-0.265,0.048,142.456,-298.889,-171.204
0.475,-0.383,0.060,144.653,-285.767,-175.049
0.522,-0.497,0.087,129.822,-279.724,-199.158
0.409,-0.583,0.118,105.469,-279.053,-241.333
0.499,-0.714,0.242,82.275,-282.410,-158.386
0.512,-0.831,0.266,92.346,-276.733,-65.796
0.496,-0.893,0.335,71.411,-275.269,-15.259
0.413,-0.912,0.422,27.161,-275.574,45.959
0.295,-0.856,0.505,-21.362,-272.766,117.798
0.122,-0.725,0.590,-82.275,-265.442,198.120
-0.067,-0.526,0.663,-145.447,-254.150,284.790
-0.363,-0.263,0.730,-199.463,-237.976,376.221
-0.677,0.055,0.801,-243.958,-211.731,464.294
-1.060,0.421,0.846,-270.752,-173.523,545.410
-1.450,0.855,0.769,-307.068,-113.159,645.935
-1.590,1.371,0.844,-395.630,-40.161,811.157
-1.854,1.848,0.569,-388.428,57.129,749.451
-1.780,2.476,0.428,-384.338,144.592,651.855
-1.512,2.987,0.147,-349.731,227.417,566.101
-1.297,3.330,-0.138,-287.720,283.081,431.946
-1.155,3.464,-0.392,-255.737,307.190,264.954
-1.130,3.353,-0.605,-215.454,304.260,82.825
-1.210,2.986,-0.725,-182.922,278.687,-95.459
-1.256,2.446,-0.734,-160.889,240.784,-252.625
-1.289,1.899,-0.627,-165.466,197.937,-377.441
-1.274,1.380,-0.497,-166.565,157.837,-470.581
-1.220,0.918,-0.348,-167.114,127.197,-533.813
-1.185,0.511,-0.209,-162.659,110.046,-572.388
-1.119,0.169,-0.092,-150.085,111.023,-587.524
-1.000,-0.109,-0.008,-129.517,134.644,-584.290
-0.828,-0.332,0.028,-95.764,185.974,-570.312
-0.695,-0.475,-0.010,-43.152,265.320,-577.698
-1.144,-0.647,-0.149,30.029,363.342,-594.910
-0.928,-0.684,-0.336,122.314,464.539,-440.491
-1.185,-0.737,-0.674,244.934,569.214,-335.693
-1.497,-0.657,-1.059,314.819,662.781,-243.713
-1.757,-0.481,-1.543,369.080,730.652,-136.597
-1.860,-0.167,-1.988,356.995,759.766,-24.719
-1.869,0.216,-2.389,307.007,736.328,72.815
-1.830,0.641,-2.712,245.056,659.668,156.860
-1.807,0.878,-2.992,207.458,554.687,268.311
-1.516,1.306,-3.170,154.785,442.261,269.653
-1.531,1.604,-3.264,108.704,304.138,163.391
-1.432,1.789,-3.311,86.487,158.386,115.112
-1.364,1.852,-3.234,80.261,1.404,47.974
-1.465,1.752,-2.956,65.918,-162.781,-34.424
-1.528,1.500,-2.502,58.960,-320.496,-114.990
-1.678,1.153,-2.022,70.068,-455.994,-179.077
-1.779,0.808,-1.553,68.726,-569.763,-224.670
-1.868,0.487,-1.131,62.927,-660.461,-245.850
-1.847,0.225,-0.779,47.485,-706.482,-241.150
-1.781,0.024,-0.466,33.508,-731.750,-217.102
-1.641,-0.109,-0.226,14.343,-738.464,-175.476
-1.474,-0.190,-0.027,-3.113,-738.220,-125.366
-1.352,-0.234,0.134,-24.170,-731.750,-72.937
-1.278,-0.224,0.303,-59.326,-722.534,-16.357
-1.258,-0.175,0.436,-94.299,-706.543,54.565
-1.255,-0.086,0.576,-131.226,-689.026,145.325
-1.270,0.056,0.717,-173.096,-663.147,233.154
-1.310,0.240,0.829,-195.312,-625.488,307.434
-1.386,0.471,0.922,-211.243,-576.904,379.395
-1.424,0.713,0.993,-219.360,-517.334,466.309
-1.378,1.012,0.954,-221.558,-451.904,502.014
-1.445,1.340,0.971,-248.291,-386.230,501.221
-1.243,1.666,0.937,-255.066,-303.711,516.541
-1.260,1.928,0.800,-200.928,-220.764,481.506
-1.209,2.188,0.703,-178.772,-147.095,424.438
-1.106,2.413,0.602,-160.095,-83.618,358.582
-1.061,2.567,0.497,-136.169,-26.550,273.560
-1.047,2.659,0.407,-114.929,20.447,175.354
-1.040,2.678,0.340,-100.647,57.983,67.688
-1.088,2.601,0.296,-91.919,88.013,-44.067
-1.157,2.366,0.255,-81.177,114.014,-157.288
-1.181,2.006,0.198,-69.397,137.756,-262.939
-1.165,1.643,0.170,-73.853,155.457,-351.929
-1.131,1.284,0.144,-79.651,169.312,-422.729
-1.123,0.948,0.144,-88.501,181.091,-476.501
-1.118,0.639,0.157,-97.778,193.787,-512.512
-1.085,0.380,0.181,-99.487,211.487,-531.738
-1.061,0.153,0.187,-89.905,238.647,-536.865
-1.026,-0.025,0.170,-73.059,279.480,-528.809
-0.997,-0.166,0.122,-51.025,334.106,-509.155
-0.960,-0.253,0.040,-24.109,401.306,-481.750
-0.992,-0.285,-0.080,10.864,481.140,-456.909
-1.168,-0.275,-0.251,60.120,572.388,-430.420
-1.517,-0.236,-0.486,122.009,673.218,-386.841
-1.971,-0.162,-0.794,191.711,772.888,-322.876
-2.433,-0.054,-1.180,251.831,855.835,-237.915
-2.698,0.117,-1.594,270.264,913.025,-142.517
-2.783,0.360,-1.965,245.117,920.166,-52.490
-2.789,0.552,-2.370,221.680,884.521,59.082
-2.448,0.928,-2.760,186.951,810.730,112.244
-2.316,1.265,-3.104,128.784,695.740,86.853
-2.044,1.543,-3.374,79.529,555.664,96.069
-1.821,1.775,-3.534,41.443,387.085,72.266
-1.643,1.890,-3.594,15.076,200.989,20.020
-1.612,1.851,-3.464,-11.719,-0.854,-37.354
-1.784,1.628,-3.103,-41.687,-207.092,-98.511
-1.933,1.337,-2.673,-65.125,-399.353,-145.142
-2.206,1.041,-2.108,-98.389,-575.073,-166.748
-2.468,0.763,-1.565,-127.014,-721.558,-167.480
-2.629,0.548,-1.107,-148.437,-835.999,-146.423
-2.629,0.417,-0.717,-173.157,-898.743,-102.661
-2.628,0.336,-0.396,-185.059,-935.608,-49.866
-2.586,0.321,-0.122,-200.867,-950.134,10.071
-2.488,0.366,0.112,-202.759,-948.608,72.083
-2.309,0.461,0.294,-183.472,-927.307,127.991

-1.925,0.689,0.510,-139.282,-856.934,196.533
-1.717,0.846,0.630,-156.555,-818.298,216.980
-1.519,0.954,0.668,-138.245,-780.090,227.600
-1.465,1.045,0.750,-142.395,-753.052,230.286
-1.346,1.141,0.849,-162.415,-729.431,233.337
-1.185,1.231,0.915,-165.283,-702.087,227.417
-1.024,1.328,1.008,-184.998,-673.462,209.961
-0.843,1.418,1.099,-205.627,-637.512,194.153
-0.719,1.470,1.165,-210.754,-592.957,171.997
-0.628,1.521,1.252,-220.520,-548.950,145.935
-0.544,1.568,1.336,-232.178,-503.906,115.723
-0.451,1.623,1.409,-240.540,-452.271,83.557
-0.419,1.667,1.461,-238.770,-393.982,46.692
-0.324,1.720,1.500,-233.276,-331.482,3.174
-0.245,1.750,1.522,-218.872,-263.794,-47.607
-0.210,1.741,1.523,-191.345,-192.993,-109.131
-0.145,1.701,1.536,-166.016,-120.544,-177.246
-0.149,1.588,1.537,-129.578,-41.931,-251.892
-0.160,1.395,1.519,-79.651,38.757,-327.271
-0.282,1.088,1.448,-26.062,124.084,-402.527
-0.417,0.743,1.334,25.269,213.196,-469.177
-0.708,0.402,1.232,66.467,309.692,-516.541
-0.956,0.117,1.103,116.272,420.715,-542.236
-1.086,-0.089,0.911,186.401,546.021,-535.400
-1.372,-0.240,0.704,246.277,680.603,-507.141
-1.766,-0.303,0.444,311.646,820.190,-468.811
-2.280,-0.310,0.143,371.704,953.796,-419.861
-3.051,-0.263,-0.139,394.409,1070.557,-349.670
-3.947,-0.123,-0.426,398.621,1179.077,-258.850
-4.000,-0.005,-0.713,390.564,1271.545,-133.484
-4.000,0.183,-1.051,382.751,1340.393,8.606
-4.000,0.396,-1.439,361.145,1384.216,150.391
-4.000,0.865,-1.922,308.594,1390.442,217.712
-4.000,1.402,-2.726,263.000,1330.261,289.551
-4.000,1.961,-3.317,135.193,1203.064,321.838
-4.000,2.354,-3.937,86.609,1025.757,288.513
-3.539,2.628,-4.000,64.453,795.593,226.868
-2.964,2.782,-4.000,14.282,524.353,69.824
-2.565,2.698,-4.000,-13.306,230.896,-81.055
-2.631,2.210,-3.905,-33.203,-63.904,-227.234
-2.909,1.626,-3.138,-63.538,-333.252,-345.581
-3.319,1.063,-2.376,-77.698,-548.584,-425.354
-3.546,0.629,-1.690,-87.891,-706.482,-468.628
-3.628,0.301,-1.185,-93.018,-823.975,-473.206
-3.548,0.080,-0.745,-110.962,-898.132,-448.669
-3.286,-0.072,-0.429,-123.657,-920.837,-401.550
-2.984,-0.150,-0.163,-135.132,-923.828,-347.595
-2.723,-0.163,0.055,-145.691,-914.062,-289.185
-2.323,-0.129,0.239,-145.691,-881.897,-222.717
-1.885,-0.099,0.364,-116.211,-834.473,-144.226
-1.422,-0.071,0.456,-81.421,-785.828,-84.961
-1.057,-0.044,0.562,-68.420,-738.159,-54.321
-0.752,-0.026,0.654,-59.875,-687.378,-29.785
-0.545,-0.014,0.740,-53.711,-636.353,-7.446
-0.379,0.013,0.824,-57.495,-584.717,17.639
-0.216,0.060,0.888,-61.707,-531.433,45.471
-0.073,0.115,0.945,-65.552,-480.835,71.045
0.041,0.181,1.001,-70.557,-430.176,93.933
0.132,0.245,1.047,-72.021,-379.883,113.281
0.211,0.316,1.093,-73.486,-331.116,130.737
0.290,0.371,1.132,-78.552,-284.119,151.489
0.395,0.433,1.155,-87.158,-236.938,168.091
0.322,0.483,1.193,-101.318,-189.636,150.208
0.246,0.526,1.209,-111.084,-138.489,150.757
0.082,0.612,1.202,-111.694,-80.811,159.790
-0.098,0.766,1.132,-112.854,-15.076,180.786
-0.238,0.959,1.000,-118.958,53.528,207.336
-0.313,1.161,0.847,-137.146,119.141,231.262
-0.415,1.339,0.664,-156.067,175.293,235.413
-0.197,1.531,0.486,-179.443,223.816,220.520
-0.330,1.632,0.319,-190.002,264.526,141.724
-0.314,1.671,0.140,-184.631,301.392,77.515
-0.341,1.611,-0.047,-149.841,335.876,9.766
-0.410,1.496,-0.197,-123.352,360.168,-56.824
-0.532,1.335,-0.317,-98.938,375.854,-115.845
-0.660,1.156,-0.399,-82.520,386.292,-164.185
-0.789,0.986,-0.447,-76.843,392.639,-199.341
-0.902,0.834,-0.497,-71.045,399.353,-220.703
-1.004,0.721,-0.553,-67.200,406.738,-228.394
-1.092,0.654,-0.619,-68.115,414.490,-226.074
-1.130,0.635,-0.700,-72.510,423.340,-219.055
-1.123,0.651,-0.799,-78.674,431.519,-211.792
-1.127,0.671,-0.889,-89.661,433.472,-209.839
-1.137,0.683,-0.959,-105.713,428.528,-215.454
-1.129,0.677,-1.018,-116.638,421.570,-227.722
-1.075,0.652,-1.074,-120.300,414.001,-245.605
-1.029,0.569,-1.119,-113.464,407.043,-270.447
-1.089,0.452,-1.077,-105.286,400.513,-299.927
-1.200,0.269,-1.093,-69.519,413.635,-329.651
-1.356,0.075,-1.120,-10.559,443.970,-351.746
-1.704,-0.121,-1.242,64.148,491.089,-356.201
-1.814,-0.244,-1.491,143.738,545.532,-342.163
-1.879,-0.226,-1.825,187.439,580.994,-322.754
-1.865,-0.092,-2.124,195.862,573.792,-273.254
-1.574,0.061,-2.459,186.707,525.513,-165.161
-1.342,0.254,-2.697,155.151,446.777,-90.454
-1.254,0.430,-2.838,113.708,344.849,-50.354
-1.151,0.563,-2.912,75.500,228.271,-17.761
-1.068,0.619,-2.890,41.077,101.013,18.127
-1.190,0.742,-2.714,-13.245,-28.137,1.648
-1.335,0.776,-2.459,-49.194,-152.161,-23.010
-1.406,0.786,-2.167,-74.219,-261.658,-22.705
-1.432,0.782,-1.860,-87.585,-355.652,-20.264
-1.426,0.737,-1.585,-88.684,-438.965,-20.264
-1.488,0.661,-1.294,-83.557,-500.366,-22.522
-1.442,0.611,-1.053,-75.745,-538.391,-18.738
-1.350,0.573,-0.853,-64.392,-560.913,-10.498
-1.272,0.540,-0.683,-56.396,-572.815,0.061
-1.206,0.521,-0.528,-56.152,-577.271,14.465
-1.124,0.535,-0.391,-61.462,-577.209,33.997
-0.985,0.575,-0.287,-63.538,-569.641,54.260
-0.861,0.624,-0.198,-62.500,-559.387,72.449
-0.749,0.680,-0.106,-66.711,-549.988,87.402
-0.650,0.740,-0.030,-67.200,-537.842,99.243
-0.530,0.810,0.043,-70.862,-525.635,108.337
-0.452,0.876,0.125,-76.050,-514.343,112.732
-0.384,0.933,0.199,-77.576,-500.488,114.380
-0.296,0.987,0.274,-78.369,-483.398,113.831
-0.164,1.030,0.339,-75.195,-464.539,110.596

-3.213,0.147,-0.543,128.662,966.248,58.533
-3.952,0.285,-0.800,125.916,1038.330,106.201
-4.000,0.462,-1.177,155.579,1108.398,153.259
-4.000,0.788,-1.658,170.288,1164.856,200.012
-4.000,1.215,-2.197,160.461,1159.119,226.929
-4.000,1.644,-2.831,150.757,1092.163,224.915
-3.905,2.059,-3.440,152.771,966.064,196.167
-3.119,2.401,-3.887,106.384,784.546,131.592
-2.487,2.549,-4.000,81.116,561.584,29.114
-2.136,2.437,-4.000,56.458,309.814,-95.825
-2.164,1.964,-3.803,36.255,49.683,-221.802
-2.356,1.410,-3.172,-1.221,-194.763,-319.519
-2.696,0.908,-2.488,-35.034,-401.917,-374.939
-2.994,0.549,-1.833,-65.430,-558.105,-387.817
-2.981,0.341,-1.346,-83.862,-672.363,-369.324
-2.886,0.223,-0.917,-84.045,-736.206,-338.074
-2.577,0.145,-0.653,-72.632,-758.057,-305.115
-2.314,0.066,-0.402,-64.941,-764.465,-273.682
-1.993,-0.006,-0.222,-50.781,-761.536,-239.624
-1.749,-0.054,-0.045,-43.213,-752.991,-203.064
-1.494,-0.081,0.117,-45.776,-731.873,-163.513
-1.205,-0.089,0.237,-31.982,-695.374,-124.512
-0.941,-0.090,0.327,-11.353,-651.367,-88.867
-0.677,-0.067,0.414,-0.061,-606.018,-55.298
-0.416,-0.030,0.484,9.338,-558.655,-23.437
-0.183,0.012,0.546,20.264,-514.465,3.296
-0.007,0.044,0.614,23.437,-475.037,24.231
0.089,0.061,0.671,26.184,-438.354,40.771
0.120,0.060,0.727,23.132,-405.701,55.420
0.136,0.064,0.793,3.540,-377.075,72.021
0.143,0.089,0.856,-23.926,-347.229,96.130
0.110,0.138,0.932,-61.951,-317.871,125.427
0.058,0.229,1.007,-105.286,-281.311,159.058
-0.019,0.362,1.036,-131.653,-235.352,197.571
-0.139,0.537,1.035,-150.391,-185.669,236.633
-0.258,0.769,1.009,-170.532,-133.667,273.621
-0.339,1.040,0.949,-193.787,-76.477,305.481
-0.369,1.323,0.853,-219.299,-17.090,325.073
-0.557,1.578,0.742,-248.047,43.335,305.786
-0.598,1.815,0.571,-255.798,112.732,272.217
-0.586,1.994,0.345,-232.361,178.833,220.215
-0.616,2.090,0.144,-218.323,232.178,147.156
-0.656,2.088,-0.076,-188.049,280.029,61.707
-0.817,1.984,-0.286,-145.081,323.181,-27.222
